sample_index,image_path,image_sha256,noisy_label,class_name,trusted_v1,rejection_reasons,knn_label_agreement,prototype_top1_label,prototype_margin,clip_flip_cosine,cross_class_duplicate_conflict
7843,/home/lux1/noise/train/0380/6f4bf4e97a63441a9808864c7b4b8ac1.jpg,7bb8031b468236f3ea083a63aa9a08d850bdb2acc557467dc9f57998f0fa67f4,380,380,False,low_prototype_margin,0.6,380,0.006919563,0.99428105,False
7844,/home/lux1/noise/train/0380/727edd5cc2e04e8aabfc3496e1cfddf4.jpg,d7466565fc94b2a13ba886de99e3658bd97dfcc9872d17bc1332aef534e9f2c4,380,380,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.35,418,0.0021116138,0.97508085,False
7845,/home/lux1/noise/train/0380/8adbf67d2b084f8991e93c8eb6fb1f6b.jpg,47929db22497c8d39070d90a50d15d19de4a441a1fea9eb59eea68f1aa97e21d,380,380,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.05,176,0.0012772679,0.97096574,False
7846,/home/lux1/noise/train/0380/a7fd32bb00764dc3b7e0e77775bfba90.jpg,2bdf2b5496d6bca2d349b4c9a8a7d40da958efc626387709435da55a9f26560e,380,380,False,prototype_label_mismatch;low_prototype_margin,0.5,147,0.0014879704,0.9651506,False
7847,/home/lux1/noise/train/0380/b1044036958f42e8a52578e5da1aa9b5.jpg,a439baceb4ec12d7a55cb8e582d360e20ea7fcc188f5517b4c7f73064c190578,380,380,False,low_knn_agreement,0.35,380,0.023408413,0.99330944,False
7848,/home/lux1/noise/train/0380/b72c10fa3d7c4ca2ba0affbf856d6fd4.jpg,067e515d4a662456c2dc2d072188b87113c21b5724334dac72cb6ba097f2d31d,380,380,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.05,81,0.008318782,0.97356784,False
7849,/home/lux1/noise/train/0380/bd654cb8e2604a60b3dc29f763c118e9.jpg,97073d8ea6f80c16d36369f7af26cdbe0087d7e2bd4eba66ae37b7aaa9a5250a,380,380,False,low_prototype_margin,0.6,380,0.0046340823,0.992239,False
7850,/home/lux1/noise/train/0380/d6dc6674091f4078ad97fca2ef95587a.jpg,3ce408861cb3e8af190105fcc8ed7cc9abfcafe3dc19e7ef05fe00ae473fdd78,380,380,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.2,220,0.008837879,0.9931144,False
7851,/home/lux1/noise/train/0380/db9bf7e93c6c4a3cbdd1b0970782f8ce.jpg,8569c29b356301778cae55c22ca72391e8f38ad4debd3ee4de6e280be21b8aba,380,380,False,low_knn_agreement;prototype_label_mismatch,0.05,431,0.011229813,0.98452413,False
7852,/home/lux1/noise/train/0380/f54bea0f9a814861a1603000e9881930.jpg,94d55293eadaa875c92819aacde6e88d56d1c43c719effcd2a0caec37c1e50a8,380,380,False,prototype_label_mismatch;low_prototype_margin,0.55,131,0.005459428,0.96579295,False
7853,/home/lux1/noise/train/0380/fb2a8fb3627c4c9d90bdc066c9422c95.jpg,5017ff389892db8994775fb5d8fc146f2b4701aeee9b2e8493906f1181673821,380,380,False,low_knn_agreement,0.25,380,0.018176079,0.9454127,False
7854,/home/lux1/noise/train/0381/0b69686614574e0686b5b9bf700ffc46.jpg,6515d9f9198f9afaca244b98b6f03fde354b3349267b6636888786d390a41d9d,381,381,True,,0.8,381,0.044041336,0.9971288,False
7855,/home/lux1/noise/train/0381/0d78bb78cc77405b8da3733f22efb374.jpg,10a82b87b293aa34c1fb0eefe3e86ad37b7bcd34e292b6936bab0896dbd1f5d0,381,381,True,,0.6,381,0.019748569,0.98827446,False
7856,/home/lux1/noise/train/0381/423096824b9f4a35893d733ab5375713.jpg,2311d400152d923b96bcc1cdb075dc6f990eef55fa8e4e8a83dd42c38bb07d91,381,381,True,,0.65,381,0.016824305,0.9926237,False
7857,/home/lux1/noise/train/0381/48af672e75e64dcf96432ec4b69fdd07.jpg,87aad4d37ca422e9f25ca6e29f4f5ef34aafaaf24d2861429464b2c952f86769,381,381,True,,0.8,381,0.031829357,0.9934153,False
7858,/home/lux1/noise/train/0381/5a0971178c21457bb270957766ef450c.jpg,7a1ac64f70cd7db6d8f5abae2285bc49a1579643215e45578127bfeef644270f,381,381,False,low_knn_agreement,0.35,381,0.010010004,0.98168635,False
7859,/home/lux1/noise/train/0381/5e9efcf7a0d24335bfca47c56097964f.jpg,a7b13351395f2d628259de189cc177895e3ffa24d1c096c9e7cdd0e4655f4103,381,381,True,,0.7,381,0.031031191,0.9765276,False
7860,/home/lux1/noise/train/0381/621680e7344747529fea1baeb3a519f0.jpg,00edb20c441f1fada785d61ae389691b83935213b4766d6c0d47fe37389e9649,381,381,False,low_knn_agreement;low_prototype_margin,0.05,381,0.0038164854,0.9960881,False
7861,/home/lux1/noise/train/0381/6bc5e92109fc411bb07605165d0955bf.jpg,649b8c983ef030967196ddc0e0aabc679f165ca2c1288afe886b8f0950357607,381,381,False,low_knn_agreement;prototype_label_mismatch,0.05,233,0.014797747,0.9897169,False
7862,/home/lux1/noise/train/0381/6ddac4a67afc45219cd0cd79c171f5bb.jpg,300c8ad25e9d347b34cce4825958eea136aa66ad472a71dcace15e4a732c3df5,381,381,True,,0.8,381,0.037781894,0.9944757,False
7863,/home/lux1/noise/train/0381/9330fd23dc1e4734aef7732df260ee51.jpg,ccc6613b6e5c07ada5a923ab1366d514e9cd5be3a346df7f1e622e7e8a2f5ebf,381,381,True,,0.85,381,0.0427019,0.9967775,False
7864,/home/lux1/noise/train/0381/a198365219e24b1d962d84f16becbc82.jpg,b2b3c3dc00a1fd7f8dac782851354c1875637972f60182e9e6d9c918b5fa9cca,381,381,True,,0.8,381,0.039102316,0.99244606,False
7865,/home/lux1/noise/train/0381/b6536450f7434e1fa044ad31ed5747fc.jpg,8893f47222492d14cf149a0e493ac8f01bbf08cf941bcf3c6843bccb40ef89b0,381,381,False,low_knn_agreement,0.15,381,0.010935187,0.99290216,False
7866,/home/lux1/noise/train/0381/bcb602d6dda54478a6252ea7514464e5.jpg,240781afb1a083a7c9443b1b57c0eee119a8ee1f5f6f13922bbeb2a748a9ec83,381,381,True,,0.65,381,0.028969347,0.9919734,False
7867,/home/lux1/noise/train/0381/cf3f2bd78369468296cab722ab898668.jpg,55f7e85f1e0f76c131d03d4ecb79771faa212ec910e754efb40744f5806c12be,381,381,True,,0.85,381,0.0526371,0.9962443,False
7868,/home/lux1/noise/train/0381/d03e890d4f7e45a781282c30734f5482.jpg,adeb6f46dc49b529f0163e3eae7e9f9d5ad8bd96ab70970991ab1fae38e8f24a,381,381,True,,0.55,381,0.017504096,0.990343,False
7869,/home/lux1/noise/train/0381/d79b4a4efe414d30b4e31de5874cf213.jpg,1632793a0290098febbd95150172bc58632d44b894cd0f089dcf5d06e7cd6ea4,381,381,False,low_knn_agreement;low_prototype_margin,0.3,381,0.002518177,0.9858184,False
7870,/home/lux1/noise/train/0381/e414130721e24e8da56c518d698a1097.jpg,ee17969526be2aa4696005beb1b848c2d50a1f9e82045d7de5eeb748cbcabdd6,381,381,True,,0.45,381,0.028491795,0.9936599,False
7871,/home/lux1/noise/train/0381/e8d424a21ac54f44821fb58f374fec11.jpg,78172e969f35748dcfa53de3319e39fc3d1e028c6454a81646a1f82081f3233f,381,381,False,low_prototype_margin,0.55,381,0.0018787384,0.97992504,False
7872,/home/lux1/noise/train/0381/ed527b6309b2482896b5a533ab8b231e.jpg,e968131e942d3a7d9a6dc611a4220fc795b3f42f49c89be02545624d8f952ed2,381,381,True,,0.8,381,0.047593713,0.9960291,False
7873,/home/lux1/noise/train/0381/ee182f7175dd47e0bbe0132d211535b5.jpg,8930dc13992b3d5e88345ef79b63d7b22bd8e25479935dab96d8bca0c525a817,381,381,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.25,112,0.0059368014,0.9782344,False
7874,/home/lux1/noise/train/0381/ee35f9d39efb4d6c9563a582b5e2275f.jpg,e3260505a6f12958b47bf927f37194574b3d6d9364facd042783f246141565bd,381,381,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.35,373,0.004604459,0.98381096,False
7875,/home/lux1/noise/train/0382/025b1b2aa61b4c9e8cff6a3022a781b3.jpg,2b161945b39bd55575466b9522704046dffc464fdd111e4af7db5539ad09f6dd,382,382,False,prototype_label_mismatch;low_prototype_margin,0.5,318,0.008154094,0.98635334,False
7876,/home/lux1/noise/train/0382/02e938bb297a48e3abaea3cc360b102f.jpg,3f54ff5e60f89ca375f26ae845b5036ec50d3ad671d6db84ef2976c5a79af48c,382,382,True,,0.95,382,0.037588537,0.99556553,False
7877,/home/lux1/noise/train/0382/0776770a4e9343fbb06a5317fb25a6b4.jpg,391ffe505132df1bf65f0f1687c7dace79f6b2e80ec4cdb607f2536cc4ce123a,382,382,True,,0.8,382,0.024602294,0.99545383,False
7878,/home/lux1/noise/train/0382/2073fc80dab4488eb5222f5e858c166f.jpg,742dace49b302dc6db2de20e82c7e30c70b910b220d73dc8cab72c66367472b0,382,382,True,,0.65,382,0.023393631,0.9909332,False
7879,/home/lux1/noise/train/0382/2d9743bb3a664a95906f60bf49f82421.jpg,18209245c147544d4717f016065d40e274bb735c669959234333ca26056c17eb,382,382,False,low_knn_agreement;prototype_label_mismatch,0.05,146,0.018538535,0.9900965,False
7880,/home/lux1/noise/train/0382/2fb403a6ff1f45b4b13b0d27ee04c98d.jpg,e3f543c3d9f6fe762021bf7952b09af53a11b7cf6bd599b6ec6e16f6f5367226,382,382,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.1,61,0.003370583,0.9729755,False
7881,/home/lux1/noise/train/0382/3d6c2bbfff2447d6a5399de05370640a.jpg,9e15af91463cb22aaa060cf46ebb7ea2bf35944a79d62d12b5761254690934e6,382,382,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.35,330,0.00785768,0.9948425,False
7882,/home/lux1/noise/train/0382/4ddbb93bee004b6fac25a669c173ba68.jpg,e51b856d9da3af77a7260563ea219fe13e8e3b07a370702475ca21bd9303f17a,382,382,True,,0.7,382,0.015441418,0.9896169,False
7883,/home/lux1/noise/train/0382/53bd09090d0d44f2a019ae17599940ed.jpg,1641306662ae27b5fdd884211d7ed46b46ca863e46747e464e21484edfe5cb14,382,382,True,,0.75,382,0.02677983,0.95277786,False
7884,/home/lux1/noise/train/0382/6dda741d8c6f41cca2c4d1e6112cb807.jpg,17bf29e0041d9820ae0eae779b13fb80fb76cdc9918887cef1a6d4f71e29a7e0,382,382,False,low_knn_agreement;prototype_label_mismatch,0.05,61,0.0100111365,0.9807506,False
7885,/home/lux1/noise/train/0382/87eff5c3c2d049b595273d35d6de8249.jpg,20764f8e78ed9a0b4ba867f4fb1b5623de9167680d78a2ddec16b03c6cadbb48,382,382,False,low_knn_agreement;prototype_label_mismatch,0.05,209,0.013311923,0.99204946,False
7886,/home/lux1/noise/train/0382/899f9fc9f3184b92b4f39223f236f927.jpg,3283a43bcd42d846af5109d3f76d37bdab1ffee80223cad023a9a876d0554896,382,382,True,,0.7,382,0.024464548,0.9953446,False
7887,/home/lux1/noise/train/0382/97bb661fed6f48988dfa427118902cb3.jpg,f9ec90adefcac7d006a6f5bb88d33516283d0ad57bb50afd6ac9ced3bd9693f4,382,382,False,low_knn_agreement;prototype_label_mismatch,0.2,61,0.013153791,0.98454446,False
7888,/home/lux1/noise/train/0382/a7256249349349ecac06067fb7c06913.jpg,125cd636398606e934d0eb8f6fc41310c4df10cb796fa15b37d6e910955f5d9b,382,382,True,,0.45,382,0.038007975,0.96513695,False
7889,/home/lux1/noise/train/0382/a813c77dbcc84510b26789916cac3c98.jpg,c1a0c3b6e4e3ddd1b602e45f0ab9dd2a0f9dcf1a50bf2a7103d5514c31938a6a,382,382,False,low_knn_agreement,0.3,382,0.020381153,0.9906812,False
7890,/home/lux1/noise/train/0382/a96ec2442a454926b562a14359fe69d8.jpg,151c47815796d80918e8b5951412bb31b86f199e82fc2bc7481f9bdea059905b,382,382,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.35,225,0.0024231672,0.9797164,False
7891,/home/lux1/noise/train/0382/adb2e7ff9b3943e68e3a6c96f59b6118.jpg,48e6cf1db7c0f50eb21c1c987599469171d00da704f903f50c150574e2dd9dab,382,382,False,low_knn_agreement;low_prototype_margin,0.25,382,0.007391274,0.96444786,False
7892,/home/lux1/noise/train/0382/b91721f8636c4d6e994789f017c9ea4a.jpg,18748ae06b1ad6c5d16838c448f3adbe7cc2689969dca121d9e2889798a0942b,382,382,True,,0.45,382,0.04627502,0.9202666,False
7893,/home/lux1/noise/train/0382/bf754ebee7424a59a77b4e9e309d003e.jpg,d4fddfff470bb1d800bf46bcf721ed47b9bbf008a4e1308cd002c40669bc0f37,382,382,True,,0.45,382,0.021230042,0.9750888,False
7894,/home/lux1/noise/train/0382/d1b23949428c4c1bb0ab7472c9732ed6.jpg,45ae013056263ef52121b06895f5e5d5a4075816818e506bf66de9a130472fdf,382,382,True,,0.65,382,0.03347099,0.9904251,False
7895,/home/lux1/noise/train/0382/dfe107f9fd0743c1916637fa0e8b5aab.jpg,be462df3f67c70eaa486cd137971eb02dff52a80849bcef9c5ff2535e4028fb7,382,382,False,low_knn_agreement;low_prototype_margin,0.2,382,0.0044832826,0.99387336,False
7896,/home/lux1/noise/train/0383/0977a3d14da640fab971bcbad4655d63.jpg,32dc2a267bcee20273a3c7d9c8dbd0e7282b869ce15781ea8a2770de84a9cd64,383,383,False,low_prototype_margin,0.8,383,0.008639634,0.9949469,False
7897,/home/lux1/noise/train/0383/1c89e5c4ce8c42f1a15e8173c4229378.jpg,6b779005ede8c04c8db88bb8ec0ce6ba0a54ff509f3b29f4388ded92572115b6,383,383,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.15,366,0.0059750676,0.9900311,False
7898,/home/lux1/noise/train/0383/2312d27677fe44e09f48a3bf3192a106.jpg,8b8a8886de2de9dd8061f4116387609bfc8a10911d8a443cbb174a9d1312021c,383,383,False,low_knn_agreement;prototype_label_mismatch,0.0,91,0.020217478,0.98602647,False
7899,/home/lux1/noise/train/0383/2819eb8f049147308da68aa92f26a805.jpg,41ce8c8c809382b419dc965756dad5d4ca7cc88b3ae4f29627100e0168fc90e6,383,383,False,low_prototype_margin,0.75,383,0.007137835,0.99680746,False
7900,/home/lux1/noise/train/0383/3ecfd1b7ea544a8cb438d62878b9ae65.jpg,4582b0f3bfb56b9437ea18cc6be950a666dcc7dc1af62e9b5c0785300c720064,383,383,False,low_knn_agreement;prototype_label_mismatch,0.2,448,0.014945805,0.99715304,False
7901,/home/lux1/noise/train/0383/4b294ac8b9024d73953560b06e1a13f8.jpg,420da92256b6dd85b53702d74cf6d3617e33fb3d23da58d70db764fb238a5031,383,383,True,,0.55,383,0.020014644,0.99100816,False
7902,/home/lux1/noise/train/0383/4c774a3269b64ded999dd33eea42b0eb.jpg,0b10927e0bd43cff7cd75624372f16484ffb8e2da4f0e1c07bf502af5798fbec,383,383,False,low_knn_agreement;prototype_label_mismatch,0.0,237,0.015846074,0.99410325,False
7903,/home/lux1/noise/train/0383/51a2e30f4cd142048a4f7f8736378f27.jpg,3d9db98bb2e238ddd532582da0b441c4cf576cf798a5e31da75406c409571906,383,383,True,,0.7,383,0.025359929,0.97831213,False
7904,/home/lux1/noise/train/0383/89e8f853a0ff449ebfa13c09cc1ba17a.jpg,c098e254bb3bdb5047929bcfeefe84deab113dd5c763e2811700a0d8567a3100,383,383,True,,0.5,383,0.016184628,0.99357045,False
7905,/home/lux1/noise/train/0383/98cac1ee82fc494eaf8b7c32d11dbac1.jpg,0c75ddab26199858630dc6b318f46c5e8b26200ddbd33bfcb083cd9d67ccc2de,383,383,False,low_knn_agreement,0.05,383,0.014416575,0.9898601,False
7906,/home/lux1/noise/train/0383/9adc3f6d1b304d0f8e3c30b9fb275bbf.jpg,4ca02cf9226b6d87f822eaf740d500b46e9299046b6dd1fc51d8761fd380177d,383,383,True,,0.6,383,0.023543537,0.9909667,False
7907,/home/lux1/noise/train/0383/a08b3ae1f5d04da39dc14e7e115dc04e.jpg,6bc60cc752775f64fd93f369644bece1ab62ffcc48c1936bfeb65964e7e189bd,383,383,False,low_prototype_margin,0.6,383,0.006886542,0.9910314,False
7908,/home/lux1/noise/train/0383/a198bbfb9dce4122affcaafa761ad73e.jpg,94540abb287b04d3e5dc4ceb4e8d0d0ea9eda7ea61a74e7c39deb8763f2cd13b,383,383,False,low_prototype_margin,0.45,383,0.0044416785,0.99293435,False
7909,/home/lux1/noise/train/0383/a7e5eab0d1274331ad2f666ca63a341f.jpg,4c8a10694ebf15edd7df908dbc11adeba658ad3fd6857cc5d57f2a2ec117ef3a,383,383,False,low_knn_agreement,0.35,383,0.016979039,0.9931176,False
7910,/home/lux1/noise/train/0383/ac40f23e15514c4ab20c7669705500ef.jpg,7b87e0fe8daa9d99b6813db25195a8e56af517c79417485dc03375d6c5f3a334,383,383,False,low_knn_agreement;prototype_label_mismatch,0.05,322,0.029840052,0.99327594,False
7911,/home/lux1/noise/train/0383/d2d7ecdba7f14894a287e85e73a1bd27.jpg,223eccd9a45fec9ba552ffa08bcc643f36406198d4cbe15b0f3d6c3c7ad54380,383,383,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,472,0.007324338,0.98939943,False
7912,/home/lux1/noise/train/0383/dba30cd24c264dab903bd730e09c33b7.jpg,beba1086b2f1a6b90595d8d26ad3ae93013a6839bcd900186057575fe6ebd1cd,383,383,False,low_prototype_margin,0.85,383,0.009617686,0.99412835,False
7913,/home/lux1/noise/train/0383/dcd49b53a87f4897aef41c9bca9a7838.jpg,d572a21fb12ee902c2f6a85d9b7dcb714fbc69759c7292144cc4fc963c00a12e,383,383,False,low_knn_agreement;prototype_label_mismatch,0.0,146,0.018952072,0.9758836,False
7914,/home/lux1/noise/train/0383/e5d69a469ebf42ba830941dbf8228ba9.jpg,423a4ff92b30c2f048c7fc20daf06e799d6f57c6450a168a7ae82b9762b83205,383,383,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,272,0.0040993094,0.99601865,False
7915,/home/lux1/noise/train/0383/f99217d476794a8cba1e8fb838f6968e.jpg,a979bcc1c2aca4962de13e9c1afcc2e357a5b32c57632ea693fce43e9c012eb4,383,383,True,,0.55,383,0.014483094,0.9929878,False
7916,/home/lux1/noise/train/0383/fbdb4ae5b9db471b96148b3c9be87626.jpg,195d83b1c2e3989579ce89cb0b019e0b5ba7675b6c2500da1c8872b3d7c230f4,383,383,True,,0.95,383,0.015155435,0.9886974,False
7917,/home/lux1/noise/train/0384/027810236fb94ad88ab4fc8f15915707.jpg,dc73e3cdfa9fa89f5c895bf4663502f558f41890d52855ff65c397b0bf49c0ff,384,384,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.1,254,0.002760291,0.9900676,False
7918,/home/lux1/noise/train/0384/19a9770b214f4b1986d980892f62e1a7.jpg,8a7254a323055001914a88860daab0565714a332ccd2d9f305af0a7c1a3e229c,384,384,False,low_prototype_margin,0.4,384,0.0038328767,0.9905479,False
7919,/home/lux1/noise/train/0384/1b4d7af200b64755b3af57cb3bb5e6bc.jpg,521ac18eefe3f192e93492d06656afd2f765e10e62ea926481fb8f9780cba759,384,384,True,,0.45,384,0.013870001,0.9383235,False
7920,/home/lux1/noise/train/0384/457d55a1684b4ebc9c228478c7968286.jpg,12f59597a285f90487ea05d0703e85f9b605ac5c119e9dff0c11b55d5e61407c,384,384,True,,0.75,384,0.019559741,0.99134725,False
7921,/home/lux1/noise/train/0384/5e4ce0782ae84256b51662e74376ddb9.jpg,615631bdeee5cb788f76be283c9c5b2ffa2b79ccd5d900d48e3d7eb352fcb118,384,384,True,,0.65,384,0.020479798,0.992815,False
7922,/home/lux1/noise/train/0384/60d29d8adbb246869d4c946609801f91.jpg,b66d25eda85bb300e98d62c7d2787d1f5eb303b60398c76b740a716bcea090c8,384,384,True,,0.55,384,0.012588561,0.98935527,False
7923,/home/lux1/noise/train/0384/69927ad95c94454c84cf3df75bca85f6.jpg,bdc6fa81a42a2417ad417f6052757d21fbc6ccf8f06c536b001db5816238f54b,384,384,True,,0.55,384,0.018594623,0.97482395,False
7924,/home/lux1/noise/train/0384/76496f47e2d94f249596e064533c8836.jpg,56604ee464ac5c61409aa835e9f76dc6fdf51c912f8cfe708058ee34fd1914a0,384,384,True,,0.45,384,0.012775719,0.965376,False
7925,/home/lux1/noise/train/0384/7671a93b75ee4817a8b6929df66d19f6.jpg,dcc2313e0f06a136a3d4df8d5a541a1b062f00853029fd17ec0b6fc2d16ba360,384,384,True,,0.55,384,0.031700432,0.93841875,False
7926,/home/lux1/noise/train/0384/7d73968e05154cc58c8830bd3a031272.jpg,a4f831bc5ac1b92f09f287b79acde575a4664382dad92c2765f09e9948a73634,384,384,True,,0.5,384,0.014162421,0.9892081,False
7927,/home/lux1/noise/train/0384/851622afe0ee46aaaf6684d394f03dbe.jpg,5ac146b9c233855f956e008cf6b09300fc4ee624029ae9e12757698ab1346a00,384,384,True,,0.5,384,0.014107406,0.98985595,False
7928,/home/lux1/noise/train/0384/9c0fcdbd312d484abdf589f7a1e8a6a8.jpg,8e61e80dd953b1daf027ace859ff233f079c5f2a0f15024d95c7395b0e747004,384,384,True,,0.6,384,0.017035604,0.99381095,False
7929,/home/lux1/noise/train/0384/a078643841b44fe794409d4cc0f3bbc5.jpg,204115ec918f84c9f099f435fa1c3753f774e07f1bcb75d4e4a520ea1b563483,384,384,False,low_knn_agreement;low_prototype_margin,0.35,384,0.007273674,0.9888318,False
7930,/home/lux1/noise/train/0384/a9abf3f2c7544b94bf67521fb4918eb0.jpg,5b24509ba9d1ee71ede4698135627826e720ade6eb5d6af1fa117e79bbbb6d40,384,384,True,,0.85,384,0.0131569505,0.9934071,False
7931,/home/lux1/noise/train/0384/b3fea84dc96c439b959e3c2ec7227f80.jpg,67c0dc3488f76ed4c09c2c38bf0e86dc9e150da816ce60e9a063ba7bbb5fa458,384,384,False,low_prototype_margin,0.75,384,0.009688914,0.9954065,False
7932,/home/lux1/noise/train/0384/c41dd5c7b7764dd598d08c54ecea5cc2.jpg,79edad456b16703dbe8340a067cab8da18cd49cd3662383b324941b8b48ce5bc,384,384,False,low_knn_agreement;low_prototype_margin,0.3,384,0.0048298836,0.991737,False
7933,/home/lux1/noise/train/0384/cc755b5a6c954bb4bf10eff2c43262f5.jpg,28b6d59020e82cf180bfcfaafb3de1793ae8b004f39a0a4cdf756f2e966a0922,384,384,True,,0.65,384,0.014592111,0.99176,False
7934,/home/lux1/noise/train/0384/df1be10ef418434d93f8164ee3cb407b.jpg,6237df64c70c3ba460398a24913ece0168ffdb38c779e207a2dbd29610b4332b,384,384,False,prototype_label_mismatch;low_prototype_margin,0.4,376,0.002458632,0.9789133,False
7935,/home/lux1/noise/train/0384/e98b90028ccd4f0d9520b6496774f58b.jpg,6047d4b203509b19d4abd0d0b757b0bac8edd68396b696dd8b9c61af953e2551,384,384,True,,0.55,384,0.01310271,0.99053335,False
7936,/home/lux1/noise/train/0384/fab21cd2f09744df8da44caae5ec3f76.jpg,4e5d153f665f689c936c5036e31577d4f54b360c4354ddc420a907f92f7a4004,384,384,False,low_knn_agreement;prototype_label_mismatch,0.05,2,0.015321374,0.9853099,False
7937,/home/lux1/noise/train/0385/00bdd1ef308b4bb2bce3db68e077ed6d.jpg,1958a57b782056ef59b21e407d2678d878b32bfe4016d2855aeb2f411a1452e5,385,385,False,low_knn_agreement;prototype_label_mismatch,0.2,287,0.010643244,0.9889158,False
7938,/home/lux1/noise/train/0385/1f298d208e86480694009a254061a10b.jpg,ff221cb1eef170e3b8c690bdd77f4ba07f42897effffa7211b553d70806fe100,385,385,True,,0.7,385,0.023106754,0.96478313,False
7939,/home/lux1/noise/train/0385/38caaf42f4a94d4eb8e2a4e4d97ae00d.jpg,2f650a517b1fc69b322ca8dd0c15c46836bee2b49c489da255a63dc4769e0ea9,385,385,False,low_knn_agreement,0.25,385,0.01709646,0.9907705,False
7940,/home/lux1/noise/train/0385/454113f08e094910937ebf1222f233f7.jpg,40c69ecde11d1648c5ac1d12a5fe5e17723aba75552f4fdec782320b1f2e7ee0,385,385,True,,0.8,385,0.023735046,0.9790824,False
7941,/home/lux1/noise/train/0385/650ea7cb11264510bb8fda8875518621.jpg,07f6b429b14f6423c156923fbc33ef3c4b8440841b7075e5d122596c8417a071,385,385,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.3,248,0.0009343028,0.9927583,False
7942,/home/lux1/noise/train/0385/753d042e6a3a49fb9135b0b9e8342b90.jpg,74916cf454b4f9e25500136727f7c91f6a242a50e2e674f1262776db78377c30,385,385,False,low_prototype_margin,0.4,385,0.008994639,0.98920506,False
7943,/home/lux1/noise/train/0385/75dc3ff8e404475ea6161994b76f1ab5.jpg,3f8ae6c41709412940853efcf3413fb64c86a8605fdb0247e0c8f2bd084c0a78,385,385,True,,0.4,385,0.014570653,0.98693377,False
7944,/home/lux1/noise/train/0385/8138c858d3334641a9b6a05c6fa162d5.jpg,abf846f54019ba3181b04d28b41bd1ba8b25306d5658c598ac7e83b142301e43,385,385,False,prototype_label_mismatch;low_prototype_margin,0.45,407,0.0014646053,0.9566988,False
7945,/home/lux1/noise/train/0385/87d4867911ab4917924e9d2550c48337.jpg,f845ba5b5dcd388a363301e261ef0931d2b05aa44222ee11c343404448044c31,385,385,False,low_knn_agreement;low_prototype_margin,0.2,385,0.005466759,0.9926189,False
7946,/home/lux1/noise/train/0385/a554928c549e41a992bfb81b37bf6035.jpg,c9eae12380b79251399ab4cdb096891e1cce3b32d1650d12e7dda749f2cbd2d0,385,385,True,,0.55,385,0.018511653,0.9931109,False
7947,/home/lux1/noise/train/0385/a7f28e8607c24e4fa4e7e068c856eb7c.jpg,9b7bc392abe0f793057984a48ac71392513fedae27da1d800850231a00050fe6,385,385,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.1,253,0.0033705235,0.98233694,False
7948,/home/lux1/noise/train/0385/addc1823810f4738b3a02c8b34e081d0.jpg,9453938dc3f4c947c438d9418d72061cd232850d089ab13c1d728b87c02a1bb3,385,385,True,,0.55,385,0.024461448,0.99301034,False
7949,/home/lux1/noise/train/0385/bebee3a1fe814a1b864cc23984475738.jpg,7cc08941ef1a0e8bc863f8bdf34b4eabc923ff5ce8ad5286ac0c15c980b3dc61,385,385,False,low_knn_agreement,0.35,385,0.018269837,0.995224,False
7950,/home/lux1/noise/train/0385/c5c944bdac4a4eaaae11daccc7c6c580.jpg,813571a1932a01eec6b423077130bec018aa7ec6681ce0005f248003666d6de0,385,385,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.25,474,0.0050867796,0.9899578,False
7951,/home/lux1/noise/train/0385/c965cc91c7a9466d961109444878e386.jpg,5d485f736d3146ae81935dcc20317ed4e3c688e9846b10d4644f5a586ae260d2,385,385,True,,0.55,385,0.01853931,0.9879417,False
7952,/home/lux1/noise/train/0385/ce3f0f839822434295f8b87c3a4d1108.jpg,f7109d774f0cba27a03dbafa1892ed0a302b0a0da0383677cfa0403e4c210208,385,385,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.1,393,0.0076719522,0.9881847,False
7953,/home/lux1/noise/train/0385/d24f0d37f0c549cda8d3801695f7a1e3.jpg,05e2b9ce2081bd0abffa7f45ef673abb8eb6ed3d82f0b6dd2701101c80023e4d,385,385,False,low_knn_agreement;low_prototype_margin,0.15,385,0.0072132945,0.99508035,False
7954,/home/lux1/noise/train/0385/d9fbb9ad121040d69028f7f5c8a41753.jpg,ab55dd033490992ae3ed71b2f21347cfe7f21e9191132d1897740c1b6ead3bd3,385,385,False,low_knn_agreement,0.25,385,0.012360454,0.9911564,False
